COD_ETU;Note ;Résultat ;Année ;Session ;FILIERE;ANNEE;MODULE;;;
14001456;14.5  ;V ;2014;1;MIPC;2014; TLMP2604;;;
14001537;15.25 ;V ;2014;1;MIPC;2014; TLMP2604;;;
14001623;14 125;V ;2014;1;MIPC;2014; TLMP2604;;;
14001949;9;NV;2014;2;MIPC;2014; TLMP2604;;;
14003351;14.25 ;V ;2014;1;MIPC;2014; TLMP2604;;;
14005178;14;V ;2014;1;MIPC;2014; TLMP2604;;;
14005208;17.25 ;V ;2014;1;MIPC;2014; TLMP2604;;;
14005264;13.25 ;V ;2014;1;MIPC;2014; TLMP2604;;;
14005373;16;V ;2014;1;MIPC;2014; TLMP2604;;;
14006137;11;V ;2014;1;MIPC;2014; TLMP2604;;;
11013929;2.8   ;NR;2014;1;MIPC;2014;TLMP1104;;;
12006438;6.25  ;NV;2014;2;MIPC;2014;TLMP1104;;;
12011380;8.75  ;AC;2013;2;MIPC;2014;TLMP1104;;;
12012006;0;NR;2014;1;MIPC;2014;TLMP1104;;;
12012633;0;NR;2014;1;MIPC;2014;TLMP1104;;;
13010663;10 813;V ;2013;1;MIPC;2014;TLMP1104;;;
13011163;4;NR;2014;1;MIPC;2014;TLMP1104;;;
13011999;7 225;AC;2013;2;MIPC;2014;TLMP1104;;;
13012559;0;NR;2014;1;MIPC;2014;TLMP1104;;;
13012915;0;NR;2014;1;MIPC;2014;TLMP1104;;;
13013092;10 225;V ;2013;1;MIPC;2014;TLMP1104;;;
13013156;7 975;AC;2013;2;MIPC;2014;TLMP1104;;;
13013190;0;NR;2014;1;MIPC;2014;TLMP1104;;;
13013397;10;V ;2014;2;MIPC;2014;TLMP1104;;;
13013580;9 825;AC;2013;2;MIPC;2014;TLMP1104;;;
13013688;7;AC;2014;2;MIPC;2014;TLMP1104;;;
13013796;3.7   ;NR;2014;1;MIPC;2014;TLMP1104;;;
13013897;8.75  ;NV;2014;2;MIPC;2014;TLMP1104;;;
13013977;4.8   ;NR;2014;1;MIPC;2014;TLMP1104;;;
13014146;13.2  ;V ;2014;1;MIPC;2014;TLMP1104;;;
13014224;7;AC;2013;2;MIPC;2014;TLMP1104;;;
13014287;4;NR;2014;1;MIPC;2014;TLMP1104;;;
13014474;7 925;AC;2013;2;MIPC;2014;TLMP1104;;;
13014538;8.25  ;AC;2014;2;MIPC;2014;TLMP1104;;;
13014600;3.3   ;NR;2014;1;MIPC;2014;TLMP1104;;;
13014680;10.3  ;V ;2014;1;MIPC;2014;TLMP1104;;;
13015007;3.2   ;NR;2014;1;MIPC;2014;TLMP1104;;;
13016043;9.15  ;AC;2013;2;MIPC;2014;TLMP1104;;;
14000041;15.1  ;V ;2014;1;MIPC;2014;TLMP1104;;;
14000122;10;V ;2014;2;MIPC;2014;TLMP1104;;;
14000163;0;NR;2014;1;MIPC;2014;TLMP1104;;;
14000213;3.8   ;NR;2014;1;MIPC;2014;TLMP1104;;;
14000262;8.1   ;NV;2014;2;MIPC;2014;TLMP1104;;;
14000329;10.5  ;V ;2014;1;MIPC;2014;TLMP1104;;;
14000389;10;V ;2014;2;MIPC;2014;TLMP1104;;;
14000438;10.05 ;V ;2014;1;MIPC;2014;TLMP1104;;;
14000476;10;V ;2014;2;MIPC;2014;TLMP1104;;;
14000506;7.9   ;NV;2014;2;MIPC;2014;TLMP1104;;;
14000541;7.5   ;NV;2014;2;MIPC;2014;TLMP1104;;;
14000561;4.15  ;NR;2014;1;MIPC;2014;TLMP1104;;;
14000576;11.1  ;V ;2014;1;MIPC;2014;TLMP1104;;;
14000599;6.8   ;NV;2014;2;MIPC;2014;TLMP1104;;;
14000623;8.8   ;NV;2014;2;MIPC;2014;TLMP1104;;;
14000661;2.45  ;NR;2014;1;MIPC;2014;TLMP1104;;;
14001258;8.65  ;NV;2014;2;MIPC;2014;TLMP1104;;;
14001364;11.65 ;V ;2014;1;MIPC;2014;TLMP1104;;;
14001478;5.8   ;NV;2014;2;MIPC;2014;TLMP1104;;;
14001546;12.1  ;V ;2014;1;MIPC;2014;TLMP1104;;;
14001624;.9    ;NR;2014;1;MIPC;2014;TLMP1104;;;
14001953;3 946;NR;2014;1;MIPC;2014;TLMP1104;;;
14003610;0;NR;2014;1;MIPC;2014;TLMP1104;;;
14005180;7;NV;2014;2;MIPC;2014;TLMP1104;;;
14005209;7.55  ;NV;2014;2;MIPC;2014;TLMP1104;;;
14005265;3.4   ;NR;2014;1;MIPC;2014;TLMP1104;;;
14005653;2.11  ;NR;2014;1;MIPC;2014;TLMP1104;;;
14006139;3.7   ;NR;2014;1;MIPC;2014;TLMP1104;;;
11010608;14.85 ;V ;2011;1;MIPC;2014;TLMP1604;;;
12005917;14.6  ;V ;2013;1;MIPC;2014;TLMP1604;;;
12010968;15.1  ;V ;2012;1;MIPC;2014;TLMP1604;;;
12011658;10.7  ;V ;2013;1;MIPC;2014;TLMP1604;;;
12012084;11.5  ;V ;2012;1;MIPC;2014;TLMP1604;;;
13010030;10;V ;2013;2;MIPC;2014;TLMP1604;;;
13010798;11;V ;2013;1;MIPC;2014;TLMP1604;;;
13011371;12.45 ;V ;2013;1;MIPC;2014;TLMP1604;;;
13012289;0;NR;2014;1;MIPC;2014;TLMP1604;;;
13012805;10;V ;2013;2;MIPC;2014;TLMP1604;;;
13013011;11.8  ;V ;2013;1;MIPC;2014;TLMP1604;;;
13013117;0;NR;2014;1;MIPC;2014;TLMP1604;;;
13013172;12.95 ;V ;2013;1;MIPC;2014;TLMP1604;;;
13013269;14.5  ;V ;2014;1;MIPC;2014;TLMP1604;;;
13013440;13.75 ;V ;2013;1;MIPC;2014;TLMP1604;;;
13013645;10;V ;2013;2;MIPC;2014;TLMP1604;;;
13013766;15.75 ;V ;2013;1;MIPC;2014;TLMP1604;;;
13013882;15.15 ;V ;2013;1;MIPC;2014;TLMP1604;;;
13013919;13.55 ;V ;2013;1;MIPC;2014;TLMP1604;;;
13014072;10;V ;2013;2;MIPC;2014;TLMP1604;;;
13014185;11.78 ;V ;2013;1;MIPC;2014;TLMP1604;;;
13014262;12.25 ;V ;2014;1;MIPC;2014;TLMP1604;;;
13014330;13.63 ;V ;2013;1;MIPC;2014;TLMP1604;;;
13014517;9.75  ;NV;2014;2;MIPC;2014;TLMP1604;;;
13014555;8.8   ;AC;2013;2;MIPC;2014;TLMP1604;;;
13014664;0;NR;2014;1;MIPC;2014;TLMP1604;;;
13014773;6.5   ;NV;2014;2;MIPC;2014;TLMP1604;;;
13015319;13.15 ;V ;2013;1;MIPC;2014;TLMP1604;;;
14000002;10 875;V ;2014;1;MIPC;2014;TLMP1604;;;
14000086;14.5  ;V ;2014;1;MIPC;2014;TLMP1604;;;
14000151;11 375;V ;2014;1;MIPC;2014;TLMP1604;;;
14000197;16.5  ;V ;2014;1;MIPC;2014;TLMP1604;;;
14000240;0;NR;2014;1;MIPC;2014;TLMP1604;;;
14000298;12 375;V ;2014;1;MIPC;2014;TLMP1604;;;
14000349;12;V ;2014;1;MIPC;2014;TLMP1604;;;
14000406;14.5  ;V ;2014;1;MIPC;2014;TLMP1604;;;
14000457;12 875;V ;2014;1;MIPC;2014;TLMP1604;;;
14000491;17.75 ;V ;2014;1;MIPC;2014;TLMP1604;;;
14000526;11 875;V ;2014;1;MIPC;2014;TLMP1604;;;
14000552;16;V ;2014;1;MIPC;2014;TLMP1604;;;
14000569;10;V ;2014;1;MIPC;2014;TLMP1604;;;
14000586;12.5  ;V ;2014;1;MIPC;2014;TLMP1604;;;
14000611;12.75 ;V ;2014;1;MIPC;2014;TLMP1604;;;
14000632;14.5  ;V ;2014;1;MIPC;2014;TLMP1604;;;
14001134;10 875;V ;2014;1;MIPC;2014;TLMP1604;;;
14001320;11;V ;2014;1;MIPC;2014;TLMP1604;;;
14001415;13;V ;2014;1;MIPC;2014;TLMP1604;;;
14001509;14.5  ;V ;2014;1;MIPC;2014;TLMP1604;;;
14001598;16 125;V ;2014;1;MIPC;2014;TLMP1604;;;
14001644;10;V ;2014;1;MIPC;2014;TLMP1604;;;
14002054;13 125;V ;2014;1;MIPC;2014;TLMP1604;;;
14004871;13.5  ;V ;2014;1;MIPC;2014;TLMP1604;;;
14005198;11 125;V ;2014;1;MIPC;2014;TLMP1604;;;
14005226;10;V ;2014;2;MIPC;2014;TLMP1604;;;
14005338;3 875;NR;2014;1;MIPC;2014;TLMP1604;;;
14005971;7;NV;2014;2;MIPC;2014;TLMP1604;;;
11012350;0;NR;2014;1;MIPC;2014;TLMP2304;;;
12006151;10;V ;2013;1;MIPC;2014;TLMP2304;;;
12011277;7;NV;2014;2;MIPC;2014;TLMP2304;;;
12011781;4.3   ;NR;2014;1;MIPC;2014;TLMP2304;;;
12012160;8.5   ;AC;2013;2;MIPC;2014;TLMP2304;;;
13010422;0;NR;2014;1;MIPC;2014;TLMP2304;;;
13011019;10.9  ;V ;2014;1;MIPC;2014;TLMP2304;;;
13011860;10;V ;2014;2;MIPC;2014;TLMP2304;;;
13012521;3.25  ;NR;2014;1;MIPC;2014;TLMP2304;;;
13012834;10;V ;2013;2;MIPC;2014;TLMP2304;;;
13013064;8;NV;2014;2;MIPC;2014;TLMP2304;;;
13013126;0;NR;2014;1;MIPC;2014;TLMP2304;;;
13013182;9;AC;2014;2;MIPC;2014;TLMP2304;;;
13013299;12.3  ;V ;2014;1;MIPC;2014;TLMP2304;;;
13013458;10;V ;2014;2;MIPC;2014;TLMP2304;;;
13013664;7.9   ;AC;2014;2;MIPC;2014;TLMP2304;;;
13013783;13.2  ;V ;2014;1;MIPC;2014;TLMP2304;;;
13013887;12.5  ;V ;2014;1;MIPC;2014;TLMP2304;;;
13013966;8.75  ;AC;2014;2;MIPC;2014;TLMP2304;;;
13014108;10;V ;2014;1;MIPC;2014;TLMP2304;;;
13014197;3.9   ;NR;2014;1;MIPC;2014;TLMP2304;;;
13014277;6.6   ;NV;2014;2;MIPC;2014;TLMP2304;;;
13014454;6;NV;2014;2;MIPC;2014;TLMP2304;;;
13014520;8.1   ;AC;2014;2;MIPC;2014;TLMP2304;;;
13014576;6.1   ;NV;2014;2;MIPC;2014;TLMP2304;;;
13014674;6.3   ;NV;2014;2;MIPC;2014;TLMP2304;;;
13014981;8.5   ;NV;2014;2;MIPC;2014;TLMP2304;;;
13015425;0;NR;2014;1;MIPC;2014;TLMP2304;;;
14000011;8.2   ;AC;2014;2;MIPC;2014;TLMP2304;;;
14000098;0;NR;2014;1;MIPC;2014;TLMP2304;;;
14000155;3.6   ;NR;2014;1;MIPC;2014;TLMP2304;;;
14000204;0;NR;2014;1;MIPC;2014;TLMP2304;;;
14000247;10;V ;2014;2;MIPC;2014;TLMP2304;;;
14000321;0;NR;2014;1;MIPC;2014;TLMP2304;;;
14000352;0;NR;2014;1;MIPC;2014;TLMP2304;;;
14000424;0;NR;2014;1;MIPC;2014;TLMP2304;;;
14000462;10;V ;2014;2;MIPC;2014;TLMP2304;;;
14000494;10;V ;2014;1;MIPC;2014;TLMP2304;;;
14000536;0;NR;2014;1;MIPC;2014;TLMP2304;;;
14000556;3.6   ;NR;2014;1;MIPC;2014;TLMP2304;;;
14000572;13.3  ;V ;2014;1;MIPC;2014;TLMP2304;;;
14000592;5.4   ;NV;2014;2;MIPC;2014;TLMP2304;;;
14000617;0;NR;2014;1;MIPC;2014;TLMP2304;;;
14000640;0;NR;2014;1;MIPC;2014;TLMP2304;;;
14001158;11.8  ;V ;2014;1;MIPC;2014;TLMP2304;;;
14001341;7.5   ;NV;2014;2;MIPC;2014;TLMP2304;;;
14001426;10;V ;2014;1;MIPC;2014;TLMP2304;;;
14001520;1.2   ;NR;2014;1;MIPC;2014;TLMP2304;;;
14001615;11.7  ;V ;2014;1;MIPC;2014;TLMP2304;;;
14001724;2.9   ;NR;2014;1;MIPC;2014;TLMP2304;;;
14003137;7.3   ;NV;2014;2;MIPC;2014;TLMP2304;;;
14005155;;;;;MIPC;2014;TLMP2304;;;
14005203;5.2   ;NV;2014;2;MIPC;2014;TLMP2304;;;
14005246;5;NV;2014;2;MIPC;2014;TLMP2304;;;
14005359;12.9  ;V ;2014;1;MIPC;2014;TLMP2304;;;
14006064;10;V ;2014;2;MIPC;2014;TLMP2304;;;
10009927;10;V ;2011;1;MIPC;2014;TLMP1404;;;
11015302;8;AC;2012;1;MIPC;2014;TLMP1404;;;
12010826;7;AC;2013;1;MIPC;2014;TLMP1404;;;
12011574;12.25 ;V ;2012;1;MIPC;2014;TLMP1404;;;
12012078;0;NR;2014;1;MIPC;2014;TLMP1404;;;
12013522;0;NR;2014;1;MIPC;2014;TLMP1404;;;
13010770;10;V ;2013;2;MIPC;2014;TLMP1404;;;
13011330;12 125;V ;2013;1;MIPC;2014;TLMP1404;;;
13012165;0;NR;2014;1;MIPC;2014;TLMP1404;;;
13012740;10.5  ;V ;2014;1;MIPC;2014;TLMP1404;;;
13012980;12 875;V ;2013;1;MIPC;2014;TLMP1404;;;
13013114;7.5   ;AC;2013;2;MIPC;2014;TLMP1404;;;
13013167;0;NR;2014;1;MIPC;2014;TLMP1404;;;
13013219;17;V ;2013;1;MIPC;2014;TLMP1404;;;
13013434;15.5  ;V ;2013;1;MIPC;2014;TLMP1404;;;
13013618;10.25 ;V ;2013;1;MIPC;2014;TLMP1404;;;
13013755;4.25  ;NR;2014;1;MIPC;2014;TLMP1404;;;
13013879;0;NR;2014;1;MIPC;2014;TLMP1404;;;
13013915;1 875;NR;2014;1;MIPC;2014;TLMP1404;;;
13014055;4.25  ;NR;2014;1;MIPC;2014;TLMP1404;;;
13014176;7.5   ;NV;2014;2;MIPC;2014;TLMP1404;;;
13014256;16.25 ;V ;2013;1;MIPC;2014;TLMP1404;;;
13014310;10.5  ;V ;2014;1;MIPC;2014;TLMP1404;;;
13014514;0;NR;2014;1;MIPC;2014;TLMP1404;;;
13014552;9;NV;2014;2;MIPC;2014;TLMP1404;;;
13014612;10.75 ;V ;2014;1;MIPC;2014;TLMP1404;;;
13014769;0;NR;2014;1;MIPC;2014;TLMP1404;;;
13015303;10;V ;2013;1;MIPC;2014;TLMP1404;;;
13016477;10;V ;2014;2;MIPC;2014;TLMP1404;;;
14000057;8.25  ;AC;2014;2;MIPC;2014;TLMP1404;;;
14000145;8;NV;2014;2;MIPC;2014;TLMP1404;;;
14000190;11.25 ;V ;2014;1;MIPC;2014;TLMP1404;;;
14000227;6;NV;2014;2;MIPC;2014;TLMP1404;;;
14000293;10;V ;2014;2;MIPC;2014;TLMP1404;;;
14000346;5.75  ;NV;2014;2;MIPC;2014;TLMP1404;;;
14000401;7.25  ;NV;2014;2;MIPC;2014;TLMP1404;;;
14000453;0;NR;2014;1;MIPC;2014;TLMP1404;;;
14000489;9.9   ;AC;2014;2;MIPC;2014;TLMP1404;;;
14000522;10;V ;2014;2;MIPC;2014;TLMP1404;;;
14000550;2.25  ;NR;2014;1;MIPC;2014;TLMP1404;;;
14000567;8;NV;2014;2;MIPC;2014;TLMP1404;;;
14000584;6.5   ;NV;2014;2;MIPC;2014;TLMP1404;;;
14000609;9.5   ;NV;2014;2;MIPC;2014;TLMP1404;;;
14000630;9;NV;2014;2;MIPC;2014;TLMP1404;;;
14001040;0;NR;2014;1;MIPC;2014;TLMP1404;;;
14001308;8;NV;2014;2;MIPC;2014;TLMP1404;;;
14001407;5;NV;2014;2;MIPC;2014;TLMP1404;;;
14001501;13.25 ;V ;2014;1;MIPC;2014;TLMP1404;;;
14001580;10;V ;2014;2;MIPC;2014;TLMP1404;;;
14001634;5.5   ;NV;2014;2;MIPC;2014;TLMP1404;;;
14002052;9.5   ;NV;2014;2;MIPC;2014;TLMP1404;;;
14004753;12.25 ;V ;2014;1;MIPC;2014;TLMP1404;;;
14005190;3 625;NR;2014;1;MIPC;2014;TLMP1404;;;
14005224;2;NR;2014;1;MIPC;2014;TLMP1404;;;
14005328;6.5   ;NV;2014;2;MIPC;2014;TLMP1404;;;
14005969;3.5   ;NR;2014;1;MIPC;2014;TLMP1404;;;
11013765;;;2014;1;MIPC;2014; TLMP2504;;;
12006295;12.7  ;V ;2013;1;MIPC;2014; TLMP2504;;;
12011326;7.67  ;NV;2014;2;MIPC;2014; TLMP2504;;;
12011803;11;V ;2012;1;MIPC;2014; TLMP2504;;;
12012326;;;2014;1;MIPC;2014; TLMP2504;;;
13010643;;;2014;1;MIPC;2014; TLMP2504;;;
13011089;11.1  ;V ;2013;1;MIPC;2014; TLMP2504;;;
13011995;10;V ;2013;2;MIPC;2014; TLMP2504;;;
13012542;10;V ;2014;2;MIPC;2014; TLMP2504;;;
13012871;0;NR;2014;1;MIPC;2014; TLMP2504;;;
13013078;10;V ;2013;2;MIPC;2014; TLMP2504;;;
13013147;11.7  ;V ;2013;1;MIPC;2014; TLMP2504;;;
13013188;10;V ;2013;2;MIPC;2014; TLMP2504;;;
13013360;10;V ;2014;1;MIPC;2014; TLMP2504;;;
13013475;10;V ;2013;2;MIPC;2014; TLMP2504;;;
13013682;10;V ;2013;2;MIPC;2014; TLMP2504;;;
13013792;10.7  ;V ;2013;1;MIPC;2014; TLMP2504;;;
13013894;;;2014;1;MIPC;2014; TLMP2504;;;
13013970;10;V ;2013;2;MIPC;2014; TLMP2504;;;
13014120;10;V ;2013;2;MIPC;2014; TLMP2504;;;
13014208;11;V ;2013;1;MIPC;2014; TLMP2504;;;
13014281;11.33 ;V ;2014;1;MIPC;2014; TLMP2504;;;
13014464;10.7  ;V ;2013;1;MIPC;2014; TLMP2504;;;
13014526;10;V ;2013;2;MIPC;2014; TLMP2504;;;
13014585;4;NR;2014;1;MIPC;2014; TLMP2504;;;
13014677;.66   ;NR;2014;1;MIPC;2014; TLMP2504;;;
13014986;13.4  ;V ;2013;1;MIPC;2014; TLMP2504;;;
13015466;11.3  ;V ;2014;1;MIPC;2014; TLMP2504;;;
14000036;18.66 ;V ;2014;1;MIPC;2014; TLMP2504;;;
14000105;10;V ;2014;2;MIPC;2014; TLMP2504;;;
14000158;12.16 ;V ;2014;1;MIPC;2014; TLMP2504;;;
14000208;12.17 ;V ;2014;1;MIPC;2014; TLMP2504;;;
14000254;10;V ;2014;1;MIPC;2014; TLMP2504;;;
14000325;9.83  ;AC;2014;2;MIPC;2014; TLMP2504;;;
14000373;10.67 ;V ;2014;1;MIPC;2014; TLMP2504;;;
14000430;9.33  ;NV;2014;2;MIPC;2014; TLMP2504;;;
14000469;12.17 ;V ;2014;1;MIPC;2014; TLMP2504;;;
14000496;10 666;V ;2014;1;MIPC;2014; TLMP2504;;;
14000540;6.5   ;NV;2014;2;MIPC;2014; TLMP2504;;;
14000558;11.3  ;V ;2014;1;MIPC;2014; TLMP2504;;;
14000574;;;2014;1;MIPC;2014; TLMP2504;;;
14000597;10;V ;2014;2;MIPC;2014; TLMP2504;;;
14000620;9.17  ;AC;2014;2;MIPC;2014; TLMP2504;;;
14000642;12.33 ;V ;2014;1;MIPC;2014; TLMP2504;;;
14001187;12;V ;2014;1;MIPC;2014; TLMP2504;;;
14001350;7.83  ;AC;2014;2;MIPC;2014; TLMP2504;;;
14001447;13;V ;2014;1;MIPC;2014; TLMP2504;;;
14001528;2;NR;2014;1;MIPC;2014; TLMP2504;;;
14001619;8.7   ;AC;2014;2;MIPC;2014; TLMP2504;;;
14001842;7.7   ;NV;2014;2;MIPC;2014; TLMP2504;;;
14003157;9.67  ;AC;2014;2;MIPC;2014; TLMP2504;;;
14005177;11 333;V ;2014;1;MIPC;2014; TLMP2504;;;
14005205;;;2014;1;MIPC;2014; TLMP2504;;;
14005263;13;V ;2014;1;MIPC;2014; TLMP2504;;;
14005363;10;V ;2014;2;MIPC;2014; TLMP2504;;;
14006135;10;V ;2014;2;MIPC;2014; TLMP2504;;;
11013957;10;V ;2012;1;MIPC;2014;TLMP2104;;;
12006605;10;V ;2013;2;MIPC;2014;TLMP2104;;;
12011405;10;V ;2013;2;MIPC;2014;TLMP2104;;;
12012023;8.25  ;AC;2013;2;MIPC;2014;TLMP2104;;;
12012712;;;;;MIPC;2014;TLMP2104;;;
13010678;13 037;V ;2014;1;MIPC;2014;TLMP2104;;;
13011203;;;2014;1;MIPC;2014;TLMP2104;;;
13012009;10;V ;2013;2;MIPC;2014;TLMP2104;;;
13012567;10;V ;2013;2;MIPC;2014;TLMP2104;;;
13012916;10;V ;2013;2;MIPC;2014;TLMP2104;;;
13013097;10;V ;2013;2;MIPC;2014;TLMP2104;;;
13013157;;;2014;1;MIPC;2014;TLMP2104;;;
13013191;;;2014;1;MIPC;2014;TLMP2104;;;
13013402;10;V ;2013;2;MIPC;2014;TLMP2104;;;
13013585;10 725;V ;2013;1;MIPC;2014;TLMP2104;;;
13013692;10 675;V ;2013;1;MIPC;2014;TLMP2104;;;
13013846;.375  ;NR;2014;1;MIPC;2014;TLMP2104;;;
13013901;8.13  ;NV;2014;2;MIPC;2014;TLMP2104;;;
13013979;12.25 ;V ;2013;1;MIPC;2014;TLMP2104;;;
13014153;15 325;V ;2014;1;MIPC;2014;TLMP2104;;;
13014222;10;V ;2014;1;MIPC;2014;TLMP2104;;;
13014292;8.4   ;NV;2014;2;MIPC;2014;TLMP2104;;;
13014478;10;V ;2013;2;MIPC;2014;TLMP2104;;;
13014544;11.85 ;V ;2014;1;MIPC;2014;TLMP2104;;;
13014601;10;V ;2013;2;MIPC;2014;TLMP2104;;;
13014719;7.5   ;NV;2014;2;MIPC;2014;TLMP2104;;;
13015044;7;NV;2014;2;MIPC;2014;TLMP2104;;;
13016159;;;2014;1;MIPC;2014;TLMP2104;;;
14000042;13.15 ;V ;2014;1;MIPC;2014;TLMP2104;;;
14000131;14;V ;2014;1;MIPC;2014;TLMP2104;;;
14000175;11.1  ;V ;2014;1;MIPC;2014;TLMP2104;;;
14000214;10;V ;2014;2;MIPC;2014;TLMP2104;;;
14000266;0;NR;2014;1;MIPC;2014;TLMP2104;;;
14000334;11.5  ;V ;2014;1;MIPC;2014;TLMP2104;;;
14000392;8;NV;2014;2;MIPC;2014;TLMP2104;;;
14000443;5 425;NV;2014;2;MIPC;2014;TLMP2104;;;
14000478;10;V ;2014;2;MIPC;2014;TLMP2104;;;
14000509;12;V ;2014;1;MIPC;2014;TLMP2104;;;
14000543;0;NR;2014;1;MIPC;2014;TLMP2104;;;
14000562;13;V ;2014;1;MIPC;2014;TLMP2104;;;
14000577;0;NR;2014;1;MIPC;2014;TLMP2104;;;
14000601;0;NR;2014;1;MIPC;2014;TLMP2104;;;
14000626;9;NV;2014;2;MIPC;2014;TLMP2104;;;
14000662;10;V ;2014;2;MIPC;2014;TLMP2104;;;
14001268;13 725;V ;2014;1;MIPC;2014;TLMP2104;;;
14001371;0;NR;2014;1;MIPC;2014;TLMP2104;;;
14001482;11;V ;2014;1;MIPC;2014;TLMP2104;;;
14001547;13.5  ;V ;2014;1;MIPC;2014;TLMP2104;;;
14001625;13;V ;2014;1;MIPC;2014;TLMP2104;;;
14002045;11.35 ;V ;2014;1;MIPC;2014;TLMP2104;;;
14003741;12 312;V ;2014;1;MIPC;2014;TLMP2104;;;
14005181;12.7  ;V ;2014;1;MIPC;2014;TLMP2104;;;
14005213;2.5   ;NR;2014;1;MIPC;2014;TLMP2104;;;
14005266;13;V ;2014;1;MIPC;2014;TLMP2104;;;
14005656;10;V ;2014;1;MIPC;2014;TLMP2104;;;
14006175;10.05 ;V ;2014;1;MIPC;2014;TLMP2104;;;
11015208;9 153;;2014;2;MIPC;2014; TLMP3004;;;
12006438;;;2014;1;MIPC;2014; TLMP3004;;;
12010858;11 571;V ;2014;2;MIPC;2014; TLMP3004;;;
12010983;12 083;V ;2014;2;MIPC;2014; TLMP3004;;;
12011316;;;2014;1;MIPC;2014; TLMP3004;;;
12011568;10 086;V ;2014;2;MIPC;2014; TLMP3004;;;
12011698;11.15 ;V ;2014;2;MIPC;2014; TLMP3004;;;
12011823;;;2014;1;MIPC;2014; TLMP3004;;;
12012078;;;2014;1;MIPC;2014; TLMP3004;;;
12012326;;;2014;1;MIPC;2014; TLMP3004;;;
13010017;13 263;V ;2014;1;MIPC;2014; TLMP3004;;;
13010798;;;2014;1;MIPC;2014; TLMP3004;;;
13011604;15 133;V ;2014;1;MIPC;2014; TLMP3004;;;
13012165;;;2014;1;MIPC;2014; TLMP3004;;;
13012650;10 158;V ;2014;2;MIPC;2014; TLMP3004;;;
13012916;;;2014;1;MIPC;2014; TLMP3004;;;
13013097;10 238;V ;2014;2;MIPC;2014; TLMP3004;;;
13013136;12.1  ;V ;2014;2;MIPC;2014; TLMP3004;;;
13013182;11 608;V ;2014;1;MIPC;2014; TLMP3004;;;
13013273;13 342;V ;2014;1;MIPC;2014; TLMP3004;;;
13013434;12.25 ;V ;2014;2;MIPC;2014; TLMP3004;;;
13013608;10 333;V ;2014;2;MIPC;2014; TLMP3004;;;
13013690;11 413;V ;2014;2;MIPC;2014; TLMP3004;;;
13013796;;;2014;1;MIPC;2014; TLMP3004;;;
13013900;8 413;NV;2014;2;MIPC;2014; TLMP3004;;;
13013974;11 058;V ;2014;2;MIPC;2014; TLMP3004;;;
13014119;12 025;V ;2014;2;MIPC;2014; TLMP3004;;;
13014202;;;2014;1;MIPC;2014; TLMP3004;;;
13014263;;;2014;1;MIPC;2014; TLMP3004;;;
13014360;10 983;V ;2014;2;MIPC;2014; TLMP3004;;;
13014515;;;2014;1;MIPC;2014; TLMP3004;;;
13014553;12 004;V ;2014;2;MIPC;2014; TLMP3004;;;
13014672;5 442;NV;2014;2;MIPC;2014; TLMP3004;;;
13014773;;;2014;1;MIPC;2014; TLMP3004;;;
13015303;11 167;V ;2014;2;MIPC;2014; TLMP3004;;;
14005656;7 375;NV;2014;2;MIPC;2014; TLMP3004;;;
10008966;3.9   ;NR;2014;1;MIPC;2014; TLMP3304;;;
11013749;8.3   ;AC;2014;2;MIPC;2014; TLMP3304;;;
11015429;8.5   ;AC;2014;2;MIPC;2014; TLMP3304;;;
12006625;7;AC;2014;2;MIPC;2014; TLMP3304;;;
12010881;7.3   ;NV;2014;2;MIPC;2014; TLMP3304;;;
12011117;10.8  ;V ;2014;1;MIPC;2014; TLMP3304;;;
12011325;8.7   ;AC;2014;2;MIPC;2014; TLMP3304;;;
12011576;8;AC;2014;2;MIPC;2014; TLMP3304;;;
12011745;1.5   ;NR;2014;1;MIPC;2014; TLMP3304;;;
12012006;;;;;MIPC;2014; TLMP3304;;;
12012084;.25   ;NR;2014;1;MIPC;2014; TLMP3304;;;
12012342;9.4   ;AC;2014;2;MIPC;2014; TLMP3304;;;
13012306;7.8   ;NV;2014;2;MIPC;2014; TLMP3304;;;
13012684;7;AC;2014;2;MIPC;2014; TLMP3304;;;
13013100;7.5   ;NV;2014;2;MIPC;2014; TLMP3304;;;
13013147;0;NR;2014;1;MIPC;2014; TLMP3304;;;
13013188;7;NV;2014;2;MIPC;2014; TLMP3304;;;
13013299;10;V ;2014;1;MIPC;2014; TLMP3304;;;
13013618;10.1  ;V ;2014;1;MIPC;2014; TLMP3304;;;
13013694;10.8  ;V ;2014;1;MIPC;2014; TLMP3304;;;
13013854;8.1   ;AC;2014;2;MIPC;2014; TLMP3304;;;
13013910;10;V ;2014;2;MIPC;2014; TLMP3304;;;
13013978;8.5   ;AC;2014;2;MIPC;2014; TLMP3304;;;
13014127;8.5   ;NV;2014;2;MIPC;2014; TLMP3304;;;
13014213;8;NV;2014;2;MIPC;2014; TLMP3304;;;
13014277;8.7   ;NV;2014;2;MIPC;2014; TLMP3304;;;
13014387;7.5   ;AC;2014;2;MIPC;2014; TLMP3304;;;
13014518;8;NV;2014;2;MIPC;2014; TLMP3304;;;
13014557;8;AC;2014;2;MIPC;2014; TLMP3304;;;
13014674;7;AC;2014;2;MIPC;2014; TLMP3304;;;
13014978;3.4   ;NR;2014;1;MIPC;2014; TLMP3304;;;
